PL,,Mean:,-0.689664475,,,
0.323755,,STDEV:,8.425013359,,,
-4.871479,,,,,,
-5.015958,,Lower:,-50,,,
-2.594262,,Upper:,50,,,
-7.982113,,Num,20,,,
3.999665,,,,,,
2.52737,,-50,,Bin,Frequency,
17.343528,,-45,,<= -50,0,0
14.108908,,-40,,-45,0,0
5.976775,,-35,,-40,0,0
6.486054,,-30,,-35,0,0
-2.371772,,-25,,-30,0,0
-3.28238,,-20,,-25,1,0.005
-14.632725,,-15,,-20,1,0.005
5.039373,,-10,,-15,5,0.025
-6.763418,,-5,,-10,17,0.085
-10.317972,,0,,-5,40,0.2
-6.166974,,5,,0,41,0.205
12.535826,,10,,5,43,0.215
12.98865,,15,,10,31,0.155
-6.670351,,20,,15,18,0.09
-14.480602,,25,,20,2,0.01
-13.301494,,30,,25,1,0.005
0.983225,,35,,30,0,0
-3.997628,,40,,35,0,0
2.239528,,45,,40,0,0
5.84683,,50,,45,0,0
11.656865,,,,>= 50,0,0
4.271934,,,,More,0,200
5.031747,,,,,,
-14.432727,,,,,,
-6.143859,,,,,,
-2.525287,,,,,,
6.298661,,,,,,
-7.445752,,,,,,
13.14371,,,,,,
-7.68522,,,,,,
3.112573,,,,,,
13.081927,,,,,,
4.494416,,,,,,
-3.041696,,,,,,
5.029987,,,,,,
-6.847201,,,,,,
12.66294,,,,,,
-10.710619,,,,,,
-3.371726,,,,,,
-3.529717,,,,,,
-0.215454,,,,,,
10.020854,,,,,,
-4.360239,,,,,,
-4.239601,,,,,,
12.784762,,,,,,
14.93811,,,,,,
12.998727,,,,,,
-4.461006,,,,,,
-9.171523,,,,,,
5.975386,,,,,,
-6.116005,,,,,,
-8.940575,,,,,,
-3.9683,,,,,,
5.540348,,,,,,
8.761901,,,,,,
-7.041206,,,,,,
-2.67276,,,,,,
-10.868303,,,,,,
-7.813544,,,,,,
-5.335408,,,,,,
-1.277947,,,,,,
-1.909819,,,,,,
-17.383449,,,,,,
4.26039,,,,,,
2.29008,,,,,,
-8.753721,,,,,,
4.360877,,,,,,
12.506381,,,,,,
12.214754,,,,,,
6.890638,,,,,,
6.158163,,,,,,
9.844773,,,,,,
-8.693778,,,,,,
-7.171585,,,,,,
-11.914062,,,,,,
-28.195571,,,,,,
-8.561512,,,,,,
-6.574483,,,,,,
6.304448,,,,,,
-0.793367,,,,,,
-18.305573,,,,,,
11.450921,,,,,,
-2.176897,,,,,,
-10.066951,,,,,,
4.000548,,,,,,
4.557072,,,,,,
5.876509,,,,,,
-5.548744,,,,,,
-0.342474,,,,,,
-1.840304,,,,,,
-0.082566,,,,,,
5.764001,,,,,,
-17.850815,,,,,,
-5.328006,,,,,,
-13.307094,,,,,,
-9.840526,,,,,,
0.538955,,,,,,
8.079237,,,,,,
3.365137,,,,,,
-3.374385,,,,,,
-2.383248,,,,,,
-3.75292,,,,,,
0.292261,,,,,,
0.331282,,,,,,
0.206033,,,,,,
-12.359503,,,,,,
7.988686,,,,,,
7.902317,,,,,,
0.521219,,,,,,
7.931665,,,,,,
-9.322769,,,,,,
0.519659,,,,,,
7.46669,,,,,,
-0.613134,,,,,,
4.480787,,,,,,
7.184388,,,,,,
-4.901284,,,,,,
-7.332001,,,,,,
8.664373,,,,,,
0.525653,,,,,,
2.76891,,,,,,
14.355639,,,,,,
2.26613,,,,,,
-3.452006,,,,,,
4.235043,,,,,,
-0.087802,,,,,,
1.145683,,,,,,
7.161976,,,,,,
-19.776333,,,,,,
13.824597,,,,,,
-0.748938,,,,,,
-19.090232,,,,,,
-3.980388,,,,,,
0.713151,,,,,,
1.24717,,,,,,
2.586237,,,,,,
4.553503,,,,,,
-9.446542,,,,,,
12.275705,,,,,,
-10.044743,,,,,,
-3.945164,,,,,,
-1.786022,,,,,,
8.405891,,,,,,
8.836418,,,,,,
11.510429,,,,,,
-5.234838,,,,,,
-0.862041,,,,,,
8.361361,,,,,,
8.976131,,,,,,
-8.381492,,,,,,
3.833977,,,,,,
-0.244602,,,,,,
-3.168371,,,,,,
0.073608,,,,,,
9.706815,,,,,,
1.153544,,,,,,
-1.643184,,,,,,
3.940673,,,,,,
-7.588963,,,,,,
-9.453656,,,,,,
3.348655,,,,,,
2.91752,,,,,,
-2.370236,,,,,,
4.454578,,,,,,
-10.346144,,,,,,
19.215877,,,,,,
-7.433925,,,,,,
8.160314,,,,,,
-9.067687,,,,,,
2.826222,,,,,,
-8.709463,,,,,,
-5.999803,,,,,,
0.192005,,,,,,
-8.549437,,,,,,
3.359096,,,,,,
-24.331756,,,,,,
-5.7305,,,,,,
-5.932836,,,,,,
2.201227,,,,,,
-13.715534,,,,,,
3.32352,,,,,,
-11.020019,,,,,,
5.098725,,,,,,
-1.878309,,,,,,
20.135877,,,,,,
-3.390885,,,,,,
-11.95849,,,,,,
-7.433702,,,,,,
-6.870727,,,,,,
-4.161694,,,,,,
-11.89913,,,,,,
-6.312785,,,,,,
1.612389,,,,,,
