PL,,Mean:,-0.17049569,,,
10.600876,,STDEV:,15.32360754,,,
-20.51774,,,,,,
-13.70841,,Lower:,-30,,,
6.955983,,Upper:,30,,,
9.841966,,Num,12,,,
9.586535,,,,,,
-17.479815,,-30,,Bin,Frequency,
-14.668284,,-25,,<= -30,1,0.005524862
-1.043269,,-20,,-25,6,0.033149171
22.651402,,-15,,-20,15,0.082872928
31.688257,,-10,,-15,17,0.093922652
1.444036,,-5,,-10,24,0.132596685
-8.025488,,0,,-5,15,0.082872928
15.719987,,5,,0,19,0.104972376
6.200343,,10,,5,27,0.149171271
-25.211218,,15,,10,25,0.138121547
11.261914,,20,,15,19,0.104972376
-28.407549,,25,,20,13,0.071823204
28.392416,,30,,25,7,181
10.920732,,,,>= 30,12,
26.978799,,,,More,,200
-14.425404,,,,,,
-14.042342,,,,,,
-3.801356,,,,,,
3.572008,,,,,,
-8.774179,,,,,,
-12.113091,,,,,,
-23.312339,,,,,,
15.919926,,,,,,
5.345449,,,,,,
18.064983,,,,,,
-27.384686,,,,,,
-11.686269,,,,,,
15.974834,,,,,,
-7.284304,,,,,,
3.868762,,,,,,
-16.871427,,,,,,
-3.156059,,,,,,
-3.530569,,,,,,
-18.659629,,,,,,
16.585624,,,,,,
10.394134,,,,,,
-4.27434,,,,,,
11.204561,,,,,,
-10.789244,,,,,,
23.724134,,,,,,
5.381264,,,,,,
6.628211,,,,,,
-15.773459,,,,,,
2.646306,,,,,,
-24.723644,,,,,,
-6.88599,,,,,,
27.685774,,,,,,
-13.434582,,,,,,
15.177124,,,,,,
-23.669128,,,,,,
8.947259,,,,,,
-13.385739,,,,,,
0.703644,,,,,,
-1.132541,,,,,,
12.775619,,,,,,
-16.5116,,,,,,
-23.793696,,,,,,
15.732193,,,,,,
20.227367,,,,,,
-13.248714,,,,,,
-25.053071,,,,,,
-14.502209,,,,,,
11.283148,,,,,,
-20.694481,,,,,,
25.298562,,,,,,
17.312617,,,,,,
-5.367566,,,,,,
-7.655046,,,,,,
6.882821,,,,,,
11.919582,,,,,,
20.55234,,,,,,
-13.00686,,,,,,
-10.136456,,,,,,
16.656956,,,,,,
-21.989375,,,,,,
1.993877,,,,,,
12.157632,,,,,,
29.639513,,,,,,
4.937398,,,,,,
6.734026,,,,,,
8.946016,,,,,,
-3.564121,,,,,,
8.458376,,,,,,
1.987139,,,,,,
-16.40871,,,,,,
-11.018248,,,,,,
9.203957,,,,,,
12.097056,,,,,,
-22.993213,,,,,,
9.356852,,,,,,
4.639443,,,,,,
-12.398241,,,,,,
-7.001463,,,,,,
11.701066,,,,,,
-22.801775,,,,,,
-22.252192,,,,,,
-18.536282,,,,,,
-14.988686,,,,,,
-8.855378,,,,,,
-18.309899,,,,,,
9.618918,,,,,,
36.291794,,,,,,
-3.621197,,,,,,
0.598086,,,,,,
0.241876,,,,,,
-20.631174,,,,,,
-13.882118,,,,,,
-7.574362,,,,,,
9.95247,,,,,,
-29.812265,,,,,,
4.675814,,,,,,
4.856891,,,,,,
1.279134,,,,,,
5.30958,,,,,,
-4.936823,,,,,,
12.941861,,,,,,
-3.435425,,,,,,
-23.031767,,,,,,
-15.802505,,,,,,
10.651125,,,,,,
-0.760232,,,,,,
4.196855,,,,,,
22.393438,,,,,,
-7.476725,,,,,,
-1.169916,,,,,,
0.759214,,,,,,
-3.357168,,,,,,
8.858693,,,,,,
4.915766,,,,,,
17.389018,,,,,,
3.96253,,,,,,
23.483796,,,,,,
14.142871,,,,,,
11.01216,,,,,,
4.036302,,,,,,
-15.190962,,,,,,
12.016632,,,,,,
-28.872389,,,,,,
4.951647,,,,,,
-10.747221,,,,,,
-21.195888,,,,,,
-11.12815,,,,,,
-14.122506,,,,,,
-15.100491,,,,,,
7.897439,,,,,,
-0.333603,,,,,,
-20.958195,,,,,,
-34.234898,,,,,,
31.050719,,,,,,
-12.563506,,,,,,
18.540343,,,,,,
-21.610444,,,,,,
-1.952735,,,,,,
24.594918,,,,,,
-7.357331,,,,,,
-17.05314,,,,,,
-10.067821,,,,,,
5.013667,,,,,,
3.333304,,,,,,
-5.492383,,,,,,
10.748763,,,,,,
-0.88695,,,,,,
8.183241,,,,,,
-15.920649,,,,,,
-3.235068,,,,,,
-3.157524,,,,,,
3.333401,,,,,,
3.541732,,,,,,
9.916332,,,,,,
-5.127135,,,,,,
0.410147,,,,,,
15.921238,,,,,,
9.280883,,,,,,
-17.823661,,,,,,
-5.529006,,,,,,
-18.063435,,,,,,
26.506882,,,,,,
44.195005,,,,,,
-16.735131,,,,,,
-18.46557,,,,,,
12.894535,,,,,,
-12.084995,,,,,,
15.199762,,,,,,
39.841365,,,,,,
2.593634,,,,,,
2.662837,,,,,,
-7.907621,,,,,,
-12.402971,,,,,,
4.605773,,,,,,
10.15357,,,,,,
6.751615,,,,,,
27.71851,,,,,,
9.890377,,,,,,
-1.903968,,,,,,
